batterID,dateTime,gamePk,appearance,result
805249,2025-06-16T22:40:00Z,777483,1,Groundout
681082,2025-06-16T22:40:00Z,777483,1,Flyout
665561,2025-06-16T22:40:00Z,777483,1,Strikeout
682663,2025-06-16T22:40:00Z,777483,1,Groundout
669065,2025-06-16T22:40:00Z,777483,1,Triple
676572,2025-06-16T22:40:00Z,777483,1,Strikeout
689414,2025-06-16T22:40:00Z,777483,1,Walk
681393,2025-06-16T22:40:00Z,777483,1,Single
667472,2025-06-16T22:40:00Z,777483,1,Hit By Pitch
669364,2025-06-16T22:40:00Z,777483,2,Lineout
669016,2025-06-16T22:40:00Z,777483,1,Groundout
607208,2025-06-16T22:40:00Z,777483,2,Single
656941,2025-06-16T22:40:00Z,777483,2,Flyout
664761,2025-06-16T22:40:00Z,777483,2,Lineout
660821,2025-06-16T22:40:00Z,777483,2,Lineout
672640,2025-06-16T22:40:00Z,777483,2,Groundout
682663,2025-06-16T22:40:00Z,777483,2,Groundout
592206,2025-06-16T22:40:00Z,777483,2,Lineout
596146,2025-06-16T22:40:00Z,777483,2,Home Run
805249,2025-06-16T22:40:00Z,777483,2,Lineout
681082,2025-06-16T22:40:00Z,777483,2,Double
665561,2025-06-16T22:40:00Z,777483,2,Strikeout
669065,2025-06-16T22:40:00Z,777483,2,Groundout
676572,2025-06-16T22:40:00Z,777483,2,Strikeout
689414,2025-06-16T22:40:00Z,777483,2,Lineout
669016,2025-06-16T22:40:00Z,777483,2,Lineout
607208,2025-06-16T22:40:00Z,777483,3,Strikeout
656941,2025-06-16T22:40:00Z,777483,3,Walk
664761,2025-06-16T22:40:00Z,777483,3,Strikeout
681393,2025-06-16T22:40:00Z,777483,2,Flyout
681715,2025-06-16T22:40:00Z,777483,1,Flyout
669364,2025-06-16T22:40:00Z,777483,3,Single
660821,2025-06-16T22:40:00Z,777483,3,Groundout
592206,2025-06-16T22:40:00Z,777483,3,Single
596146,2025-06-16T22:40:00Z,777483,3,Flyout
805249,2025-06-16T22:40:00Z,777483,3,Flyout
681082,2025-06-16T22:40:00Z,777483,3,Lineout
672640,2025-06-16T22:40:00Z,777483,3,Groundout
682663,2025-06-16T22:40:00Z,777483,3,Groundout
669065,2025-06-16T22:40:00Z,777483,3,Strikeout
665561,2025-06-16T22:40:00Z,777483,3,Groundout
669016,2025-06-16T22:40:00Z,777483,3,Triple
607208,2025-06-16T22:40:00Z,777483,4,Single
656941,2025-06-16T22:40:00Z,777483,4,Lineout
664761,2025-06-16T22:40:00Z,777483,4,Forceout
676572,2025-06-16T22:40:00Z,777483,3,Strikeout
689414,2025-06-16T22:40:00Z,777483,3,Hit By Pitch
681393,2025-06-16T22:40:00Z,777483,3,Strikeout
681715,2025-06-16T22:40:00Z,777483,2,Pop Out
592206,2025-06-16T22:40:00Z,777483,4,Flyout
596146,2025-06-16T22:40:00Z,777483,4,Strikeout
805249,2025-06-16T22:40:00Z,777483,4,Flyout
669364,2025-06-16T22:40:00Z,777483,4,Single
691594,2025-06-16T22:40:00Z,777483,1,Single
672640,2025-06-16T22:40:00Z,777483,4,Forceout
682663,2025-06-16T22:40:00Z,777483,4,Sac Fly
669065,2025-06-16T22:40:00Z,777483,4,Groundout
681082,2025-06-16T22:40:00Z,777483,4,Groundout
665561,2025-06-16T22:40:00Z,777483,4,Double
669016,2025-06-16T22:40:00Z,777483,4,Walk
607208,2025-06-16T22:40:00Z,777483,5,Lineout
656941,2025-06-16T22:40:00Z,777483,5,Hit By Pitch
664761,2025-06-16T22:40:00Z,777483,5,Single
679032,2025-06-16T22:40:00Z,777483,1,Groundout
676572,2025-06-16T22:40:00Z,777483,4,Groundout
689414,2025-06-16T22:40:00Z,777483,4,Strikeout
681393,2025-06-16T22:40:00Z,777483,4,Groundout
687597,2025-06-16T22:45:00Z,777488,1,Groundout
671289,2025-06-16T22:45:00Z,777488,1,Single
696100,2025-06-16T22:45:00Z,777488,1,Home Run
641857,2025-06-16T22:45:00Z,777488,1,Strikeout
642731,2025-06-16T22:45:00Z,777488,1,Groundout
669743,2025-06-16T22:45:00Z,777488,1,Groundout
695578,2025-06-16T22:45:00Z,777488,1,Double
682928,2025-06-16T22:45:00Z,777488,1,Strikeout
665953,2025-06-16T22:45:00Z,777488,1,Flyout
686668,2025-06-16T22:45:00Z,777488,1,Strikeout
666160,2025-06-16T22:45:00Z,777488,1,Flyout
669911,2025-06-16T22:45:00Z,777488,1,Lineout
642708,2025-06-16T22:45:00Z,777488,1,Flyout
691781,2025-06-16T22:45:00Z,777488,1,Flyout
656180,2025-06-16T22:45:00Z,777488,1,Strikeout
690022,2025-06-16T22:45:00Z,777488,1,Groundout
687597,2025-06-16T22:45:00Z,777488,2,Strikeout
671289,2025-06-16T22:45:00Z,777488,2,Groundout
695734,2025-06-16T22:45:00Z,777488,1,Groundout
696285,2025-06-16T22:45:00Z,777488,1,Groundout
669743,2025-06-16T22:45:00Z,777488,2,Flyout
696100,2025-06-16T22:45:00Z,777488,2,Groundout
641857,2025-06-16T22:45:00Z,777488,2,Strikeout
642731,2025-06-16T22:45:00Z,777488,2,Double
686668,2025-06-16T22:45:00Z,777488,2,Groundout
695578,2025-06-16T22:45:00Z,777488,2,Groundout
682928,2025-06-16T22:45:00Z,777488,2,Walk
665953,2025-06-16T22:45:00Z,777488,2,Walk
642708,2025-06-16T22:45:00Z,777488,2,Sac Fly
691781,2025-06-16T22:45:00Z,777488,2,Walk
656180,2025-06-16T22:45:00Z,777488,2,Flyout
666160,2025-06-16T22:45:00Z,777488,2,Triple
669911,2025-06-16T22:45:00Z,777488,2,Single
690022,2025-06-16T22:45:00Z,777488,2,Flyout
687597,2025-06-16T22:45:00Z,777488,3,Walk
671289,2025-06-16T22:45:00Z,777488,3,Grounded Into DP
695734,2025-06-16T22:45:00Z,777488,2,Home Run
696285,2025-06-16T22:45:00Z,777488,2,Bunt Groundout
669743,2025-06-16T22:45:00Z,777488,3,Single
695578,2025-06-16T22:45:00Z,777488,3,Home Run
682928,2025-06-16T22:45:00Z,777488,3,Flyout
665953,2025-06-16T22:45:00Z,777488,3,Groundout
696100,2025-06-16T22:45:00Z,777488,3,Groundout
641857,2025-06-16T22:45:00Z,777488,3,Strikeout
642731,2025-06-16T22:45:00Z,777488,3,Groundout
642708,2025-06-16T22:45:00Z,777488,3,Lineout
691781,2025-06-16T22:45:00Z,777488,3,Strikeout
656180,2025-06-16T22:45:00Z,777488,3,Strikeout
686668,2025-06-16T22:45:00Z,777488,3,Groundout
666160,2025-06-16T22:45:00Z,777488,3,Strikeout
669911,2025-06-16T22:45:00Z,777488,3,Strikeout
695734,2025-06-16T22:45:00Z,777488,3,Lineout
696285,2025-06-16T22:45:00Z,777488,3,Pop Out
669743,2025-06-16T22:45:00Z,777488,4,Groundout
690022,2025-06-16T22:45:00Z,777488,3,Groundout
687597,2025-06-16T22:45:00Z,777488,4,Groundout
671289,2025-06-16T22:45:00Z,777488,4,Lineout
695578,2025-06-16T22:45:00Z,777488,4,Walk
682928,2025-06-16T22:45:00Z,777488,4,Groundout
663993,2025-06-16T22:45:00Z,777488,1,Groundout
696100,2025-06-16T22:45:00Z,777488,4,Home Run
641857,2025-06-16T22:45:00Z,777488,4,Flyout
642731,2025-06-16T22:45:00Z,777488,4,Single
686668,2025-06-16T22:45:00Z,777488,4,Pop Out
666160,2025-06-16T22:45:00Z,777488,4,Home Run
669911,2025-06-16T22:45:00Z,777488,4,Groundout
671277,2025-06-16T22:45:00Z,777488,1,Walk
691781,2025-06-16T22:45:00Z,777488,4,Grounded Into DP
605137,2025-06-16T22:45:00Z,777488,1,Groundout
687263,2025-06-16T23:05:00Z,777487,1,Single
694384,2025-06-16T23:05:00Z,777487,1,Strikeout
545361,2025-06-16T23:05:00Z,777487,1,Single
621493,2025-06-16T23:05:00Z,777487,1,Pop Out
624585,2025-06-16T23:05:00Z,777487,1,Strikeout
663757,2025-06-16T23:05:00Z,777487,1,Groundout
700250,2025-06-16T23:05:00Z,777487,1,Single
592450,2025-06-16T23:05:00Z,777487,1,Single
641355,2025-06-16T23:05:00Z,777487,1,Groundout
519317,2025-06-16T23:05:00Z,777487,1,Groundout
681351,2025-06-16T23:05:00Z,777487,1,Groundout
666176,2025-06-16T23:05:00Z,777487,1,Flyout
650859,2025-06-16T23:05:00Z,777487,1,Strikeout
665862,2025-06-16T23:05:00Z,777487,1,Double
683011,2025-06-16T23:05:00Z,777487,1,Flyout
669224,2025-06-16T23:05:00Z,777487,1,Flyout
518934,2025-06-16T23:05:00Z,777487,1,Groundout
695681,2025-06-16T23:05:00Z,777487,1,Flyout
687263,2025-06-16T23:05:00Z,777487,2,Pop Out
694384,2025-06-16T23:05:00Z,777487,2,Flyout
663757,2025-06-16T23:05:00Z,777487,2,Strikeout
700250,2025-06-16T23:05:00Z,777487,2,Strikeout
592450,2025-06-16T23:05:00Z,777487,2,Flyout
545361,2025-06-16T23:05:00Z,777487,2,Flyout
621493,2025-06-16T23:05:00Z,777487,2,Pop Out
624585,2025-06-16T23:05:00Z,777487,2,Flyout
641355,2025-06-16T23:05:00Z,777487,2,Lineout
519317,2025-06-16T23:05:00Z,777487,2,Single
665862,2025-06-16T23:05:00Z,777487,2,Grounded Into DP
681351,2025-06-16T23:05:00Z,777487,2,Flyout
666176,2025-06-16T23:05:00Z,777487,2,Pop Out
650859,2025-06-16T23:05:00Z,777487,2,Groundout
683011,2025-06-16T23:05:00Z,777487,2,Strikeout
669224,2025-06-16T23:05:00Z,777487,2,Groundout
518934,2025-06-16T23:05:00Z,777487,2,Walk
663757,2025-06-16T23:05:00Z,777487,3,Single
700250,2025-06-16T23:05:00Z,777487,3,Strikeout
695681,2025-06-16T23:05:00Z,777487,2,Flyout
687263,2025-06-16T23:05:00Z,777487,3,Lineout
694384,2025-06-16T23:05:00Z,777487,3,Single
545361,2025-06-16T23:05:00Z,777487,3,Flyout
592450,2025-06-16T23:05:00Z,777487,3,Groundout
641355,2025-06-16T23:05:00Z,777487,3,Flyout
519317,2025-06-16T23:05:00Z,777487,3,Strikeout
621493,2025-06-16T23:05:00Z,777487,3,Pop Out
624585,2025-06-16T23:05:00Z,777487,3,Groundout
681351,2025-06-16T23:05:00Z,777487,3,Pop Out
665862,2025-06-16T23:05:00Z,777487,3,Single
683011,2025-06-16T23:05:00Z,777487,3,Sac Bunt
669224,2025-06-16T23:05:00Z,777487,3,Strikeout
518934,2025-06-16T23:05:00Z,777487,3,Groundout
666176,2025-06-16T23:05:00Z,777487,3,Groundout
650859,2025-06-16T23:05:00Z,777487,3,Lineout
695681,2025-06-16T23:05:00Z,777487,3,Triple
687263,2025-06-16T23:05:00Z,777487,4,Strikeout
663757,2025-06-16T23:05:00Z,777487,4,Strikeout
502671,2025-06-16T23:05:00Z,777487,1,Lineout
592450,2025-06-16T23:05:00Z,777487,4,Intent Walk
641355,2025-06-16T23:05:00Z,777487,4,Flyout
694384,2025-06-16T23:05:00Z,777487,4,Pop Out
545361,2025-06-16T23:05:00Z,777487,4,Single
621493,2025-06-16T23:05:00Z,777487,4,Strikeout
624585,2025-06-16T23:05:00Z,777487,4,Single
681351,2025-06-16T23:05:00Z,777487,4,Forceout
519317,2025-06-16T23:05:00Z,777487,4,Double
665862,2025-06-16T23:05:00Z,777487,4,Strikeout
683011,2025-06-16T23:05:00Z,777487,4,Fielders Choice Out
669224,2025-06-16T23:05:00Z,777487,4,Strikeout
666176,2025-06-16T23:05:00Z,777487,4,Strikeout
650859,2025-06-16T23:05:00Z,777487,4,Strikeout
695681,2025-06-16T23:05:00Z,777487,4,Flyout
518934,2025-06-16T23:05:00Z,777487,4,Strikeout
663757,2025-06-16T23:05:00Z,777487,5,Flyout
502671,2025-06-16T23:05:00Z,777487,2,Flyout
687263,2025-06-16T23:05:00Z,777487,5,Bunt Pop Out
694384,2025-06-16T23:05:00Z,777487,5,Double
545361,2025-06-16T23:05:00Z,777487,5,Intent Walk
621493,2025-06-16T23:05:00Z,777487,5,Walk
624585,2025-06-16T23:05:00Z,777487,5,Lineout
518595,2025-06-16T23:05:00Z,777487,1,Lineout
592450,2025-06-16T23:05:00Z,777487,5,Intent Walk
641355,2025-06-16T23:05:00Z,777487,5,Flyout
691176,2025-06-16T23:05:00Z,777487,1,Fielders Choice Out
665862,2025-06-16T23:05:00Z,777487,5,Single
683011,2025-06-16T23:05:00Z,777487,5,Forceout
702616,2025-06-16T23:35:00Z,777484,1,Walk
668939,2025-06-16T23:35:00Z,777484,1,Strikeout
683002,2025-06-16T23:35:00Z,777484,1,Double Play
666139,2025-06-16T23:35:00Z,777484,1,Home Run
664040,2025-06-16T23:35:00Z,777484,1,Single
650490,2025-06-16T23:35:00Z,777484,1,Grounded Into DP
666018,2025-06-16T23:35:00Z,777484,1,Double
691406,2025-06-16T23:35:00Z,777484,1,Strikeout
676059,2025-06-16T23:35:00Z,777484,1,Strikeout
656811,2025-06-16T23:35:00Z,777484,1,Groundout
602104,2025-06-16T23:35:00Z,777484,1,Strikeout
663968,2025-06-16T23:35:00Z,777484,1,Single
676609,2025-06-16T23:35:00Z,777484,1,Flyout
643376,2025-06-16T23:35:00Z,777484,1,Single
666624,2025-06-16T23:35:00Z,777484,1,Single
666139,2025-06-16T23:35:00Z,777484,2,Sac Bunt
664040,2025-06-16T23:35:00Z,777484,2,Groundout
656775,2025-06-16T23:35:00Z,777484,1,Flyout
681297,2025-06-16T23:35:00Z,777484,1,Strikeout
666185,2025-06-16T23:35:00Z,777484,1,Single
702616,2025-06-16T23:35:00Z,777484,2,Strikeout
650490,2025-06-16T23:35:00Z,777484,2,Single
666018,2025-06-16T23:35:00Z,777484,2,Walk
691406,2025-06-16T23:35:00Z,777484,2,Grounded Into DP
663968,2025-06-16T23:35:00Z,777484,2,Single
676609,2025-06-16T23:35:00Z,777484,2,Groundout
668939,2025-06-16T23:35:00Z,777484,2,Home Run
683002,2025-06-16T23:35:00Z,777484,2,Single
676059,2025-06-16T23:35:00Z,777484,2,Walk
656811,2025-06-16T23:35:00Z,777484,2,Grounded Into DP
602104,2025-06-16T23:35:00Z,777484,2,Strikeout
643376,2025-06-16T23:35:00Z,777484,2,Groundout
666624,2025-06-16T23:35:00Z,777484,2,Groundout
666139,2025-06-16T23:35:00Z,777484,3,Walk
664040,2025-06-16T23:35:00Z,777484,3,Home Run
650490,2025-06-16T23:35:00Z,777484,3,Groundout
656775,2025-06-16T23:35:00Z,777484,2,Pop Out
681297,2025-06-16T23:35:00Z,777484,2,Strikeout
666185,2025-06-16T23:35:00Z,777484,2,Strikeout
666018,2025-06-16T23:35:00Z,777484,3,Single
691406,2025-06-16T23:35:00Z,777484,3,Double
663968,2025-06-16T23:35:00Z,777484,3,Double
676609,2025-06-16T23:35:00Z,777484,3,Groundout
643376,2025-06-16T23:35:00Z,777484,3,Pop Out
666624,2025-06-16T23:35:00Z,777484,3,Strikeout
702616,2025-06-16T23:35:00Z,777484,3,Strikeout
668939,2025-06-16T23:35:00Z,777484,3,Pop Out
683002,2025-06-16T23:35:00Z,777484,3,Groundout
666139,2025-06-16T23:35:00Z,777484,4,Strikeout
664040,2025-06-16T23:35:00Z,777484,4,Strikeout
650490,2025-06-16T23:35:00Z,777484,4,Hit By Pitch
666018,2025-06-16T23:35:00Z,777484,4,Strikeout
676059,2025-06-16T23:35:00Z,777484,3,Single
656811,2025-06-16T23:35:00Z,777484,3,Flyout
602104,2025-06-16T23:35:00Z,777484,3,Grounded Into DP
691406,2025-06-16T23:35:00Z,777484,4,Single
663968,2025-06-16T23:35:00Z,777484,4,Strikeout
676609,2025-06-16T23:35:00Z,777484,4,Strikeout
643376,2025-06-16T23:35:00Z,777484,4,Strikeout
656775,2025-06-16T23:35:00Z,777484,3,Pop Out
681297,2025-06-16T23:35:00Z,777484,3,Strikeout
666185,2025-06-16T23:35:00Z,777484,3,Strikeout
666624,2025-06-16T23:35:00Z,777484,4,Double
666139,2025-06-16T23:35:00Z,777484,5,Strikeout
664040,2025-06-16T23:35:00Z,777484,5,Groundout
650490,2025-06-16T23:35:00Z,777484,5,Strikeout
702616,2025-06-16T23:35:00Z,777484,4,Groundout
668939,2025-06-16T23:35:00Z,777484,4,Pop Out
683002,2025-06-16T23:35:00Z,777484,4,Pop Out
680776,2025-06-17T01:40:00Z,777486,1,Strikeout
647351,2025-06-17T01:40:00Z,777486,1,Pop Out
701350,2025-06-17T01:40:00Z,777486,1,Home Run
665966,2025-06-17T01:40:00Z,777486,1,Strikeout
641487,2025-06-17T01:40:00Z,777486,1,Walk
677594,2025-06-17T01:40:00Z,777486,1,Grounded Into DP
663728,2025-06-17T01:40:00Z,777486,1,Flyout
691785,2025-06-17T01:40:00Z,777486,1,Groundout
596115,2025-06-17T01:40:00Z,777486,1,Strikeout
666152,2025-06-17T01:40:00Z,777486,1,Pop Out
593871,2025-06-17T01:40:00Z,777486,1,Strikeout
668227,2025-06-17T01:40:00Z,777486,1,Lineout
642133,2025-06-17T01:40:00Z,777486,1,Strikeout
678882,2025-06-17T01:40:00Z,777486,1,Strikeout
692225,2025-06-17T01:40:00Z,777486,1,Strikeout
680776,2025-06-17T01:40:00Z,777486,2,Triple
647351,2025-06-17T01:40:00Z,777486,2,Single
701350,2025-06-17T01:40:00Z,777486,2,Strikeout
686527,2025-06-17T01:40:00Z,777486,1,Single
810938,2025-06-17T01:40:00Z,777486,1,Single
702284,2025-06-17T01:40:00Z,777486,1,Single
641487,2025-06-17T01:40:00Z,777486,2,Strikeout
677594,2025-06-17T01:40:00Z,777486,2,Strikeout
663728,2025-06-17T01:40:00Z,777486,2,Strikeout
665966,2025-06-17T01:40:00Z,777486,2,Flyout
691785,2025-06-17T01:40:00Z,777486,2,Strikeout
596115,2025-06-17T01:40:00Z,777486,2,Walk
666152,2025-06-17T01:40:00Z,777486,2,Strikeout
593871,2025-06-17T01:40:00Z,777486,2,Pop Out
668227,2025-06-17T01:40:00Z,777486,2,Strikeout
642133,2025-06-17T01:40:00Z,777486,2,Pop Out
678882,2025-06-17T01:40:00Z,777486,2,Flyout
692225,2025-06-17T01:40:00Z,777486,2,Strikeout
680776,2025-06-17T01:40:00Z,777486,3,Strikeout
686527,2025-06-17T01:40:00Z,777486,2,Pop Out
810938,2025-06-17T01:40:00Z,777486,2,Strikeout
702284,2025-06-17T01:40:00Z,777486,2,Strikeout
647351,2025-06-17T01:40:00Z,777486,3,Walk
701350,2025-06-17T01:40:00Z,777486,3,Flyout
665966,2025-06-17T01:40:00Z,777486,3,Grounded Into DP
641487,2025-06-17T01:40:00Z,777486,3,Strikeout
677594,2025-06-17T01:40:00Z,777486,3,Strikeout
663728,2025-06-17T01:40:00Z,777486,3,Groundout
691785,2025-06-17T01:40:00Z,777486,3,Groundout
596115,2025-06-17T01:40:00Z,777486,3,Groundout
666152,2025-06-17T01:40:00Z,777486,3,Groundout
593871,2025-06-17T01:40:00Z,777486,3,Single
668227,2025-06-17T01:40:00Z,777486,3,Pop Out
664238,2025-06-17T01:40:00Z,777486,1,Walk
686527,2025-06-17T01:40:00Z,777486,3,Pop Out
810938,2025-06-17T01:40:00Z,777486,3,Strikeout
678882,2025-06-17T01:40:00Z,777486,3,Groundout
692225,2025-06-17T01:40:00Z,777486,3,Single
680776,2025-06-17T01:40:00Z,777486,4,Flyout
647351,2025-06-17T01:40:00Z,777486,4,Strikeout
702284,2025-06-17T01:40:00Z,777486,3,Walk
641487,2025-06-17T01:40:00Z,777486,4,Walk
677594,2025-06-17T01:40:00Z,777486,4,Lineout
663728,2025-06-17T01:40:00Z,777486,4,Strikeout
593871,2025-06-17T01:40:00Z,777486,4,Pop Out
701350,2025-06-17T01:40:00Z,777486,4,Pop Out
665966,2025-06-17T01:40:00Z,777486,4,Walk
691785,2025-06-17T01:40:00Z,777486,4,Strikeout
596115,2025-06-17T01:40:00Z,777486,4,Flyout
668227,2025-06-17T01:40:00Z,777486,4,Strikeout
664238,2025-06-17T01:40:00Z,777486,2,Strikeout
456781,2025-06-17T01:40:00Z,777486,1,Strikeout
665161,2025-06-17T02:05:00Z,777485,1,Groundout
670623,2025-06-17T02:05:00Z,777485,1,Pop Out
514888,2025-06-17T02:05:00Z,777485,1,Home Run
572233,2025-06-17T02:05:00Z,777485,1,Flyout
671732,2025-06-17T02:05:00Z,777485,1,Groundout
805779,2025-06-17T02:05:00Z,777485,1,Groundout
691016,2025-06-17T02:05:00Z,777485,1,Strikeout
676694,2025-06-17T02:05:00Z,777485,1,Single
701358,2025-06-17T02:05:00Z,777485,1,Double Play
605170,2025-06-17T02:05:00Z,777485,1,Single
643289,2025-06-17T02:05:00Z,777485,1,Double
641645,2025-06-17T02:05:00Z,777485,1,Strikeout
667670,2025-06-17T02:05:00Z,777485,1,Flyout
701762,2025-06-17T02:05:00Z,777485,1,Groundout
691777,2025-06-17T02:05:00Z,777485,1,Single
668709,2025-06-17T02:05:00Z,777485,1,Strikeout
665161,2025-06-17T02:05:00Z,777485,2,Groundout
670623,2025-06-17T02:05:00Z,777485,2,Groundout
514888,2025-06-17T02:05:00Z,777485,2,Flyout
680862,2025-06-17T02:05:00Z,777485,1,Groundout
680474,2025-06-17T02:05:00Z,777485,1,Strikeout
671732,2025-06-17T02:05:00Z,777485,2,Field Error
805779,2025-06-17T02:05:00Z,777485,2,Strikeout
572233,2025-06-17T02:05:00Z,777485,2,Single
676694,2025-06-17T02:05:00Z,777485,2,Grounded Into DP
701358,2025-06-17T02:05:00Z,777485,2,Double
605170,2025-06-17T02:05:00Z,777485,2,Groundout
691016,2025-06-17T02:05:00Z,777485,2,Pop Out
667670,2025-06-17T02:05:00Z,777485,2,Strikeout
701762,2025-06-17T02:05:00Z,777485,2,Strikeout
643289,2025-06-17T02:05:00Z,777485,2,Lineout
641645,2025-06-17T02:05:00Z,777485,2,Single
665161,2025-06-17T02:05:00Z,777485,3,Strikeout
670623,2025-06-17T02:05:00Z,777485,3,Walk
514888,2025-06-17T02:05:00Z,777485,3,Groundout
691777,2025-06-17T02:05:00Z,777485,2,Strikeout
668709,2025-06-17T02:05:00Z,777485,2,Home Run
680862,2025-06-17T02:05:00Z,777485,2,Single
680474,2025-06-17T02:05:00Z,777485,2,Walk
671732,2025-06-17T02:05:00Z,777485,3,Strikeout
805779,2025-06-17T02:05:00Z,777485,3,Groundout
572233,2025-06-17T02:05:00Z,777485,3,Strikeout
676694,2025-06-17T02:05:00Z,777485,3,Strikeout
701358,2025-06-17T02:05:00Z,777485,3,Groundout
691016,2025-06-17T02:05:00Z,777485,3,Strikeout
667670,2025-06-17T02:05:00Z,777485,3,Flyout
701762,2025-06-17T02:05:00Z,777485,3,Flyout
605170,2025-06-17T02:05:00Z,777485,3,Single
643289,2025-06-17T02:05:00Z,777485,3,Pop Out
641645,2025-06-17T02:05:00Z,777485,3,Grounded Into DP
691777,2025-06-17T02:05:00Z,777485,3,Single
668709,2025-06-17T02:05:00Z,777485,3,Grounded Into DP
680862,2025-06-17T02:05:00Z,777485,3,Groundout
665161,2025-06-17T02:05:00Z,777485,4,Strikeout
670623,2025-06-17T02:05:00Z,777485,4,Strikeout
514888,2025-06-17T02:05:00Z,777485,4,Strikeout
680474,2025-06-17T02:05:00Z,777485,3,Hit By Pitch
671732,2025-06-17T02:05:00Z,777485,4,Strikeout
805779,2025-06-17T02:05:00Z,777485,4,Forceout
691016,2025-06-17T02:05:00Z,777485,4,Single
572233,2025-06-17T02:05:00Z,777485,4,Strikeout
676694,2025-06-17T02:05:00Z,777485,4,Groundout
701358,2025-06-17T02:05:00Z,777485,4,Strikeout
667670,2025-06-17T02:05:00Z,777485,4,Walk
701762,2025-06-17T02:05:00Z,777485,4,Home Run
665487,2025-06-17T02:10:00Z,777490,1,Single
650333,2025-06-17T02:10:00Z,777490,1,Single
592518,2025-06-17T02:10:00Z,777490,1,Sac Fly
657757,2025-06-17T02:10:00Z,777490,1,Groundout
593428,2025-06-17T02:10:00Z,777490,1,Groundout
660271,2025-06-17T02:10:00Z,777490,1,Strikeout
605141,2025-06-17T02:10:00Z,777490,1,Strikeout
518692,2025-06-17T02:10:00Z,777490,1,Strikeout
630105,2025-06-17T02:10:00Z,777490,1,Strikeout
670092,2025-06-17T02:10:00Z,777490,1,Strikeout
642180,2025-06-17T02:10:00Z,777490,1,Walk
455117,2025-06-17T02:10:00Z,777490,1,Flyout
606192,2025-06-17T02:10:00Z,777490,1,Strikeout
669257,2025-06-17T02:10:00Z,777490,1,Strikeout
571970,2025-06-17T02:10:00Z,777490,1,Groundout
665487,2025-06-17T02:10:00Z,777490,2,Groundout
650333,2025-06-17T02:10:00Z,777490,2,Groundout
592518,2025-06-17T02:10:00Z,777490,2,Pop Out
681624,2025-06-17T02:10:00Z,777490,1,Double
624424,2025-06-17T02:10:00Z,777490,1,Strikeout
669242,2025-06-17T02:10:00Z,777490,1,Groundout
660271,2025-06-17T02:10:00Z,777490,2,Double
605141,2025-06-17T02:10:00Z,777490,2,Flyout
657757,2025-06-17T02:10:00Z,777490,2,Walk
593428,2025-06-17T02:10:00Z,777490,2,Double
630105,2025-06-17T02:10:00Z,777490,2,Flyout
670092,2025-06-17T02:10:00Z,777490,2,Strikeout
642180,2025-06-17T02:10:00Z,777490,2,Groundout
518692,2025-06-17T02:10:00Z,777490,2,Lineout
606192,2025-06-17T02:10:00Z,777490,2,Single
669257,2025-06-17T02:10:00Z,777490,2,Double
571970,2025-06-17T02:10:00Z,777490,2,Single
681624,2025-06-17T02:10:00Z,777490,2,Hit By Pitch
624424,2025-06-17T02:10:00Z,777490,2,Strikeout
669242,2025-06-17T02:10:00Z,777490,2,Single
660271,2025-06-17T02:10:00Z,777490,3,Single
605141,2025-06-17T02:10:00Z,777490,3,Single
518692,2025-06-17T02:10:00Z,777490,3,Strikeout
455117,2025-06-17T02:10:00Z,777490,2,Strikeout
665487,2025-06-17T02:10:00Z,777490,3,Pop Out
650333,2025-06-17T02:10:00Z,777490,3,Groundout
606192,2025-06-17T02:10:00Z,777490,3,Groundout
669257,2025-06-17T02:10:00Z,777490,3,Strikeout
571970,2025-06-17T02:10:00Z,777490,3,Walk
681624,2025-06-17T02:10:00Z,777490,3,Flyout
592518,2025-06-17T02:10:00Z,777490,3,Home Run
657757,2025-06-17T02:10:00Z,777490,3,Double
593428,2025-06-17T02:10:00Z,777490,3,Lineout
630105,2025-06-17T02:10:00Z,777490,3,Pop Out
578428,2025-06-17T02:10:00Z,777490,1,Strikeout
624424,2025-06-17T02:10:00Z,777490,3,Lineout
669242,2025-06-17T02:10:00Z,777490,3,Field Error
660271,2025-06-17T02:10:00Z,777490,4,Strikeout
605141,2025-06-17T02:10:00Z,777490,4,Groundout
642180,2025-06-17T02:10:00Z,777490,3,Lineout
553869,2025-06-17T02:10:00Z,777490,1,Strikeout
665487,2025-06-17T02:10:00Z,777490,4,Single
650333,2025-06-17T02:10:00Z,777490,4,Groundout
518692,2025-06-17T02:10:00Z,777490,4,Single
606192,2025-06-17T02:10:00Z,777490,4,Strikeout
669257,2025-06-17T02:10:00Z,777490,4,Single
571970,2025-06-17T02:10:00Z,777490,4,Strikeout
681624,2025-06-17T02:10:00Z,777490,4,Forceout
592518,2025-06-17T02:10:00Z,777490,4,Groundout
657757,2025-06-17T02:10:00Z,777490,4,Strikeout
593428,2025-06-17T02:10:00Z,777490,4,Pop Out
624424,2025-06-17T02:10:00Z,777490,4,Lineout
669242,2025-06-17T02:10:00Z,777490,4,Groundout
660271,2025-06-17T02:10:00Z,777490,5,Walk
605141,2025-06-17T02:10:00Z,777490,5,Flyout
630105,2025-06-17T02:10:00Z,777490,4,Groundout
578428,2025-06-17T02:10:00Z,777490,2,Lineout
642180,2025-06-17T02:10:00Z,777490,4,Pop Out
607208,2025-06-17T22:10:00Z,777481,1,Flyout
